species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,FBXO32,FBXO32
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,SMG8,SMG8
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,ACTC1,ACTC1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,GBP2,GBP2
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,PPP1R14A,PPP1R14A
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,RPRD1B,RPRD1B
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,ALDH1B1,ALDH1B1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,IL17B,IL17B
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,PIPOX,PIPOX
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,NPB,NPB
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,ADRA1D,ADRA1D
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,NFIX,NFIX
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,TMEM47,TMEM47
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,HSPB8,HSPB8
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,FAM19A4,TAFA4
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,YBEY,YBEY
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,SETD1B,SETD1B
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,LRRFIP2,LRRFIP2
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,WFDC1,WFDC1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,VSNL1,VSNL1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,KCNMB1,KCNMB1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,BCL11A,BCL11A
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,SLC2A4,SLC2A4
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,RASSF3,RASSF3
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,LIMS2,LIMS2
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,CORO1C,CORO1C
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,WIF1,WIF1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,NRXN3,NRXN3
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,HACD1,HACD1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,LAMA5,LAMA5
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,CFAP221,CFAP221
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,P2RX4,P2RX4
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,TMEM51,TMEM51
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,SLC24A3,SLC24A3
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,DIXDC1,DIXDC1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,SRF,SRF
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,BARX1,BARX1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,LDB3,LDB3
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,SGCA,SGCA
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,AK4,AK4
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,RSPO3,RSPO3
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,MVB12B,MVB12B
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,CFL2,CFL2
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,CNN1,CNN1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,TNFAIP8,TNFAIP8
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,LRP5,LRP5
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,DHX35,DHX35
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,CAPS,CAPS
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,SBSPON,SBSPON
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,BMPER,BMPER
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,TIMM17A,TIMM17A
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,RGAG4,RTL5
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,MICALL1,MICALL1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,OLR1,OLR1
Human,Stomach,Stomach,UBERON_0000945,Normal,Normal cell,Pit progenitor cell,,BCL2,BCL2
